institute_code,institute_name,branch_code,branch,course_name,status,category,rank,score,gender,quota,category1,year,cap_round
5004,"Government College of Engineering, Jalgaon",500438510,ME/M.Tech,Electronic and Telecommunication Engg. (Digital System) [Non Sponsored],Government Autonomous,GOPENS,3844,6.0,G,S,OPEN,2025,1
5108,"Maratha Vidya Prasarak Samaj's Karmaveer Adv. Baburao Ganpatrao Thakare College Of Engineering, Nashik",500493110,ME/M.Tech,Electrical Instrumentation & Control Engineering [Non Sponsored],Government Autonomous,GOPENS,2578,9.67,G,S,OPEN,2025,1
5108,"Maratha Vidya Prasarak Samaj's Karmaveer Adv. Baburao Ganpatrao Thakare College Of Engineering, Nashik",510819810,ME/M.Tech,Civil Engineering (Structural Engineering) [Non Sponsored],Un-Aided Autonomous,GOPENS,1331,14.82,G,S,OPEN,2025,1
5108,"Maratha Vidya Prasarak Samaj's Karmaveer Adv. Baburao Ganpatrao Thakare College Of Engineering, Nashik",510819810,ME/M.Tech,Civil Engineering (Structural Engineering) [Non Sponsored],Un-Aided Autonomous,GSCS,1997,11.71,G,S,SC,2025,1
5108,"Maratha Vidya Prasarak Samaj's Karmaveer Adv. Baburao Ganpatrao Thakare College Of Engineering, Nashik",510819810,ME/M.Tech,Civil Engineering (Structural Engineering) [Non Sponsored],Un-Aided Autonomous,GSTS,1731,12.74,G,S,ST,2025,1
5108,"Maratha Vidya Prasarak Samaj's Karmaveer Adv. Baburao Ganpatrao Thakare College Of Engineering, Nashik",510819810,ME/M.Tech,Civil Engineering (Structural Engineering) [Non Sponsored],Un-Aided Autonomous,GNT3S,4804,2.74,G,S,NT3,2025,1
5108,"Maratha Vidya Prasarak Samaj's Karmaveer Adv. Baburao Ganpatrao Thakare College Of Engineering, Nashik",510819810,ME/M.Tech,Civil Engineering (Structural Engineering) [Non Sponsored],Un-Aided Autonomous,GOBCS,1810,12.4,G,S,OBC,2025,1
5108,"Maratha Vidya Prasarak Samaj's Karmaveer Adv. Baburao Ganpatrao Thakare College Of Engineering, Nashik",510821010,ME/M.Tech,Construction Management [Non Sponsored],Un-Aided Autonomous,GOPENS,1578,13.43,G,S,OPEN,2025,1
5108,"Maratha Vidya Prasarak Samaj's Karmaveer Adv. Baburao Ganpatrao Thakare College Of Engineering, Nashik",510821010,ME/M.Tech,Construction Management [Non Sponsored],Un-Aided Autonomous,GSCS,3102,8.18,G,S,SC,2025,1
5108,"Maratha Vidya Prasarak Samaj's Karmaveer Adv. Baburao Ganpatrao Thakare College Of Engineering, Nashik",510821010,ME/M.Tech,Construction Management [Non Sponsored],Un-Aided Autonomous,GSTS,3312,7.57,G,S,ST,2025,1
5108,"Maratha Vidya Prasarak Samaj's Karmaveer Adv. Baburao Ganpatrao Thakare College Of Engineering, Nashik",510821010,ME/M.Tech,Construction Management [Non Sponsored],Un-Aided Autonomous,GNT2S,1657,13.09,G,S,NT2,2025,1
5108,"Maratha Vidya Prasarak Samaj's Karmaveer Adv. Baburao Ganpatrao Thakare College Of Engineering, Nashik",510821010,ME/M.Tech,Construction Management [Non Sponsored],Un-Aided Autonomous,GOBCS,2862,8.95,G,S,OBC,2025,1
5108,"Maratha Vidya Prasarak Samaj's Karmaveer Adv. Baburao Ganpatrao Thakare College Of Engineering, Nashik",510824510,ME/M.Tech,Computer Engineering [Non Sponsored],Un-Aided Autonomous,GOPENS,2686,9.42,G,S,OPEN,2025,1
5108,"Maratha Vidya Prasarak Samaj's Karmaveer Adv. Baburao Ganpatrao Thakare College Of Engineering, Nashik",510824510,ME/M.Tech,Computer Engineering [Non Sponsored],Un-Aided Autonomous,GOBCS,4199,4.87,G,S,OBC,2025,1
5108,"Maratha Vidya Prasarak Samaj's Karmaveer Adv. Baburao Ganpatrao Thakare College Of Engineering, Nashik",510834110,ME/M.Tech,VLSI and Embeded Systems [Non Sponsored],Un-Aided Autonomous,GOPENS,4086,5.33,G,S,OPEN,2025,1
5108,"Maratha Vidya Prasarak Samaj's Karmaveer Adv. Baburao Ganpatrao Thakare College Of Engineering, Nashik",510834110,ME/M.Tech,VLSI and Embeded Systems [Non Sponsored],Un-Aided Autonomous,GOBCS,4482,4.0,G,S,OBC,2025,1
5121,"K. K. Wagh Institute of Engineering Education and Research, Nashik",510890410,ME/M.Tech,Mechanical Engineering Design [Non Sponsored],Un-Aided Autonomous,GOPENS,4050,5.33,G,S,OPEN,2025,1
5121,"K. K. Wagh Institute of Engineering Education and Research, Nashik",512121210,ME/M.Tech,Structural Engineering [Non Sponsored],Un-Aided Autonomous,GOPENS,962,17.5,G,S,OPEN,2025,1
5121,"K. K. Wagh Institute of Engineering Education and Research, Nashik",512121210,ME/M.Tech,Structural Engineering [Non Sponsored],Un-Aided Autonomous,GSCS,1648,13.09,G,S,SC,2025,1
5121,"K. K. Wagh Institute of Engineering Education and Research, Nashik",512121210,ME/M.Tech,Structural Engineering [Non Sponsored],Un-Aided Autonomous,GSTS,1231,15.51,G,S,ST,2025,1
5121,"K. K. Wagh Institute of Engineering Education and Research, Nashik",512121210,ME/M.Tech,Structural Engineering [Non Sponsored],Un-Aided Autonomous,GNT2S,2763,9.29,G,S,NT2,2025,1
5121,"K. K. Wagh Institute of Engineering Education and Research, Nashik",512121210,ME/M.Tech,Structural Engineering [Non Sponsored],Un-Aided Autonomous,GOBCS,4528,3.77,G,S,OBC,2025,1
5121,"K. K. Wagh Institute of Engineering Education and Research, Nashik",512129210,ME/M.Tech,Electrical Power System [Non Sponsored],Un-Aided Autonomous,GOPENS,1938,12.0,G,S,OPEN,2025,1
5121,"K. K. Wagh Institute of Engineering Education and Research, Nashik",512129210,ME/M.Tech,Electrical Power System [Non Sponsored],Un-Aided Autonomous,GSCS,3616,6.67,G,S,SC,2025,1
5121,"K. K. Wagh Institute of Engineering Education and Research, Nashik",512129210,ME/M.Tech,Electrical Power System [Non Sponsored],Un-Aided Autonomous,GOBCS,3614,6.67,G,S,OBC,2025,1
5124,"Jagadamba Education Soc. Nashik's S.N.D. College of Engineering & Reserch, Babulgaon",512134110,ME/M.Tech,VLSI and Embeded Systems [Non Sponsored],Un-Aided Autonomous,GOPENS,1483,14.0,G,S,OPEN,2025,1
5124,"Jagadamba Education Soc. Nashik's S.N.D. College of Engineering & Reserch, Babulgaon",512134110,ME/M.Tech,VLSI and Embeded Systems [Non Sponsored],Un-Aided Autonomous,GSCS,3869,6.0,G,S,SC,2025,1
5124,"Jagadamba Education Soc. Nashik's S.N.D. College of Engineering & Reserch, Babulgaon",512421210,ME/M.Tech,Structural Engineering [Non Sponsored],Un-Aided,GOPENS,1744,12.74,G,S,OPEN,2025,1
5124,"Jagadamba Education Soc. Nashik's S.N.D. College of Engineering & Reserch, Babulgaon",512421210,ME/M.Tech,Structural Engineering [Non Sponsored],Un-Aided,GSCS,3888,5.84,G,S,SC,2025,1
5124,"Jagadamba Education Soc. Nashik's S.N.D. College of Engineering & Reserch, Babulgaon",512421210,ME/M.Tech,Structural Engineering [Non Sponsored],Un-Aided,GOBCS,1996,11.71,G,S,OBC,2025,1
5124,"Jagadamba Education Soc. Nashik's S.N.D. College of Engineering & Reserch, Babulgaon",512424510,ME/M.Tech,Computer Engineering [Non Sponsored],Un-Aided,GOPENS,5265,0.64,G,S,OPEN,2025,1
5124,"Jagadamba Education Soc. Nashik's S.N.D. College of Engineering & Reserch, Babulgaon",512460110,ME/M.Tech,Design Engineering  [Non Sponsored],Un-Aided,GOPENS,1539,13.67,G,S,OPEN,2025,1
5139,"Pravara Rural College of Engineering, Loni, Pravaranagar, Ahmednagar.",512490110,ME/M.Tech,Power Systems [Non Sponsored],Un-Aided,GOPENS,4977,2.0,G,S,OPEN,2025,1
5139,"Pravara Rural College of Engineering, Loni, Pravaranagar, Ahmednagar.",513920110,ME/M.Tech,Environmental Engineering [Non Sponsored],Un-Aided,GOPENS,3485,7.0,G,S,OPEN,2025,1
5139,"Pravara Rural College of Engineering, Loni, Pravaranagar, Ahmednagar.",513920110,ME/M.Tech,Environmental Engineering [Non Sponsored],Un-Aided,GOBCS,3873,6.0,G,S,OBC,2025,1
5139,"Pravara Rural College of Engineering, Loni, Pravaranagar, Ahmednagar.",513921210,ME/M.Tech,Structural Engineering [Non Sponsored],Un-Aided,GOPENS,2547,9.89,G,S,OPEN,2025,1
5139,"Pravara Rural College of Engineering, Loni, Pravaranagar, Ahmednagar.",513921210,ME/M.Tech,Structural Engineering [Non Sponsored],Un-Aided,GSTS,3315,7.57,G,S,ST,2025,1
5139,"Pravara Rural College of Engineering, Loni, Pravaranagar, Ahmednagar.",513921210,ME/M.Tech,Structural Engineering [Non Sponsored],Un-Aided,GOBCS,3305,7.57,G,S,OBC,2025,1
5139,"Pravara Rural College of Engineering, Loni, Pravaranagar, Ahmednagar.",513924510,ME/M.Tech,Computer Engineering [Non Sponsored],Un-Aided,GOPENS,1626,13.32,G,S,OPEN,2025,1
5139,"Pravara Rural College of Engineering, Loni, Pravaranagar, Ahmednagar.",513924510,ME/M.Tech,Computer Engineering [Non Sponsored],Un-Aided,GNT3S,2450,10.15,G,S,NT3,2025,1
5139,"Pravara Rural College of Engineering, Loni, Pravaranagar, Ahmednagar.",513924510,ME/M.Tech,Computer Engineering [Non Sponsored],Un-Aided,GOBCS,3232,7.79,G,S,OBC,2025,1
5139,"Pravara Rural College of Engineering, Loni, Pravaranagar, Ahmednagar.",513934110,ME/M.Tech,VLSI and Embeded Systems [Non Sponsored],Un-Aided,GOPENS,2591,9.67,G,S,OPEN,2025,1
5139,"Pravara Rural College of Engineering, Loni, Pravaranagar, Ahmednagar.",513934110,ME/M.Tech,VLSI and Embeded Systems [Non Sponsored],Un-Aided,GNT2S,4189,5.0,G,S,NT2,2025,1
5139,"Pravara Rural College of Engineering, Loni, Pravaranagar, Ahmednagar.",513934110,ME/M.Tech,VLSI and Embeded Systems [Non Sponsored],Un-Aided,GOBCS,2912,8.67,G,S,OBC,2025,1
5139,"Pravara Rural College of Engineering, Loni, Pravaranagar, Ahmednagar.",513946410,ME/M.Tech,Instrumentation and Control Engineering [Non Sponsored],Un-Aided,GOPENS,4475,4.0,G,S,OPEN,2025,1
5139,"Pravara Rural College of Engineering, Loni, Pravaranagar, Ahmednagar.",513960110,ME/M.Tech,Design Engineering  [Non Sponsored],Un-Aided,GOPENS,1708,13.0,G,S,OPEN,2025,1
5139,"Pravara Rural College of Engineering, Loni, Pravaranagar, Ahmednagar.",513960110,ME/M.Tech,Design Engineering  [Non Sponsored],Un-Aided,GSCS,3877,6.0,G,S,SC,2025,1
5139,"Pravara Rural College of Engineering, Loni, Pravaranagar, Ahmednagar.",513960110,ME/M.Tech,Design Engineering  [Non Sponsored],Un-Aided,GOBCS,3935,5.67,G,S,OBC,2025,1
5151,"MET Bhujbal Knowledge City MET League's Engineering College, Adgaon, Nashik.",513994010,ME/M.Tech,Data Sciences [Non Sponsored],Un-Aided,GOPENS,1893,12.19,G,S,OPEN,2025,1
5151,"MET Bhujbal Knowledge City MET League's Engineering College, Adgaon, Nashik.",513994010,ME/M.Tech,Data Sciences [Non Sponsored],Un-Aided,GSCS,4205,4.87,G,S,SC,2025,1
5151,"MET Bhujbal Knowledge City MET League's Engineering College, Adgaon, Nashik.",513994010,ME/M.Tech,Data Sciences [Non Sponsored],Un-Aided,GOBCS,2349,10.56,G,S,OBC,2025,1
5151,"MET Bhujbal Knowledge City MET League's Engineering College, Adgaon, Nashik.",515124510,ME/M.Tech,Computer Engineering [Non Sponsored],Un-Aided,GOPENS,2240,10.72,G,S,OPEN,2025,1
5151,"MET Bhujbal Knowledge City MET League's Engineering College, Adgaon, Nashik.",515124510,ME/M.Tech,Computer Engineering [Non Sponsored],Un-Aided,GSCS,3793,6.17,G,S,SC,2025,1
5151,"MET Bhujbal Knowledge City MET League's Engineering College, Adgaon, Nashik.",515124510,ME/M.Tech,Computer Engineering [Non Sponsored],Un-Aided,GOBCS,2790,9.09,G,S,OBC,2025,1
5152,"G H Raisoni College of  Engineering and Management, Jalgaon",515158410,ME/M.Tech,"Mechanical [Computer Aided Design, Manufacture & Engineering] [Non Sponsored]",Un-Aided,GOPENS,3728,6.33,G,S,OPEN,2025,1
5152,"G H Raisoni College of  Engineering and Management, Jalgaon",515219810,ME/M.Tech,Civil Engineering (Structural Engineering) [Non Sponsored],Un-Aided Autonomous Linguistic Minority - Hindi,GOPENS,3777,6.19,G,S,OPEN,2025,1
5160,"Sanjivani Rural Education Society's Sanjivani College of Engineering, Kopargaon",515224210,ME/M.Tech,Computer Science and Engineering [Non Sponsored],Un-Aided Autonomous Linguistic Minority - Hindi,GOPENS,4788,2.78,G,S,OPEN,2025,1
5160,"Sanjivani Rural Education Society's Sanjivani College of Engineering, Kopargaon",516021210,ME/M.Tech,Structural Engineering [Non Sponsored],Un-Aided Autonomous,GOPENS,1340,14.82,G,S,OPEN,2025,1
5160,"Sanjivani Rural Education Society's Sanjivani College of Engineering, Kopargaon",516021210,ME/M.Tech,Structural Engineering [Non Sponsored],Un-Aided Autonomous,GSCS,3539,6.88,G,S,SC,2025,1
5160,"Sanjivani Rural Education Society's Sanjivani College of Engineering, Kopargaon",516021210,ME/M.Tech,Structural Engineering [Non Sponsored],Un-Aided Autonomous,GSTS,3431,7.22,G,S,ST,2025,1
5160,"Sanjivani Rural Education Society's Sanjivani College of Engineering, Kopargaon",516021210,ME/M.Tech,Structural Engineering [Non Sponsored],Un-Aided Autonomous,GNT2S,3529,6.88,G,S,NT2,2025,1
5160,"Sanjivani Rural Education Society's Sanjivani College of Engineering, Kopargaon",516021210,ME/M.Tech,Structural Engineering [Non Sponsored],Un-Aided Autonomous,GOBCS,4890,2.39,G,S,OBC,2025,1
5160,"Sanjivani Rural Education Society's Sanjivani College of Engineering, Kopargaon",516024510,ME/M.Tech,Computer Engineering [Non Sponsored],Un-Aided Autonomous,GOPENS,1027,16.89,G,S,OPEN,2025,1
5160,"Sanjivani Rural Education Society's Sanjivani College of Engineering, Kopargaon",516024510,ME/M.Tech,Computer Engineering [Non Sponsored],Un-Aided Autonomous,GOBCS,2575,9.74,G,S,OBC,2025,1
5160,"Sanjivani Rural Education Society's Sanjivani College of Engineering, Kopargaon",516025210,ME/M.Tech,Cyber Security [Non Sponsored],Un-Aided Autonomous,GOPENS,863,18.19,G,S,OPEN,2025,1
5160,"Sanjivani Rural Education Society's Sanjivani College of Engineering, Kopargaon",516025210,ME/M.Tech,Cyber Security [Non Sponsored],Un-Aided Autonomous,GNT1S,5144,1.29,G,S,NT1,2025,1
5160,"Sanjivani Rural Education Society's Sanjivani College of Engineering, Kopargaon",516025210,ME/M.Tech,Cyber Security [Non Sponsored],Un-Aided Autonomous,GOBCS,1999,11.69,G,S,OBC,2025,1
5160,"Sanjivani Rural Education Society's Sanjivani College of Engineering, Kopargaon",516034810,ME/M.Tech,Digital Systems [Non Sponsored],Un-Aided Autonomous,GOPENS,1869,12.33,G,S,OPEN,2025,1
5161,"Dr. Vithalrao Vikhe Patil College of Engineering, Ahmednagar",516060110,ME/M.Tech,Design Engineering [Non Sponsored],Un-Aided Autonomous,GOPENS,3744,6.33,G,S,OPEN,2025,1
5161,"Dr. Vithalrao Vikhe Patil College of Engineering, Ahmednagar",516121210,ME/M.Tech,Structural Engineering [Non Sponsored],Un-Aided,GOPENS,1737,12.74,G,S,OPEN,2025,1
5161,"Dr. Vithalrao Vikhe Patil College of Engineering, Ahmednagar",516121210,ME/M.Tech,Structural Engineering [Non Sponsored],Un-Aided,GSCS,3229,7.84,G,S,SC,2025,1
5161,"Dr. Vithalrao Vikhe Patil College of Engineering, Ahmednagar",516121210,ME/M.Tech,Structural Engineering [Non Sponsored],Un-Aided,GNT1S,2652,9.64,G,S,NT1,2025,1
5161,"Dr. Vithalrao Vikhe Patil College of Engineering, Ahmednagar",516121210,ME/M.Tech,Structural Engineering [Non Sponsored],Un-Aided,GOBCS,3882,5.84,G,S,OBC,2025,1
5161,"Dr. Vithalrao Vikhe Patil College of Engineering, Ahmednagar",516124510,ME/M.Tech,Computer Engineering [Non Sponsored],Un-Aided,GOPENS,3128,8.1,G,S,OPEN,2025,1
5161,"Dr. Vithalrao Vikhe Patil College of Engineering, Ahmednagar",516124510,ME/M.Tech,Computer Engineering [Non Sponsored],Un-Aided,GOBCS,5298,0.32,G,S,OBC,2025,1
5161,"Dr. Vithalrao Vikhe Patil College of Engineering, Ahmednagar",516134110,ME/M.Tech,VLSI and Embeded Systems [Non Sponsored],Un-Aided,GOPENS,1154,16.0,G,S,OPEN,2025,1
5161,"Dr. Vithalrao Vikhe Patil College of Engineering, Ahmednagar",516134110,ME/M.Tech,VLSI and Embeded Systems [Non Sponsored],Un-Aided,GNT2S,3731,6.33,G,S,NT2,2025,1
5161,"Dr. Vithalrao Vikhe Patil College of Engineering, Ahmednagar",516134110,ME/M.Tech,VLSI and Embeded Systems [Non Sponsored],Un-Aided,GOBCS,1845,12.33,G,S,OBC,2025,1
5161,"Dr. Vithalrao Vikhe Patil College of Engineering, Ahmednagar",516160110,ME/M.Tech,Design Engineering  [Non Sponsored],Un-Aided,GOPENS,3607,6.67,G,S,OPEN,2025,1
5162,"Amrutvahini Sheti & Shikshan Vikas Sanstha's Amrutvahini College of Engineering, Sangamner",516194010,ME/M.Tech,Data Sciences [Non Sponsored],Un-Aided,GOPENS,2992,8.51,G,S,OPEN,2025,1
5162,"Amrutvahini Sheti & Shikshan Vikas Sanstha's Amrutvahini College of Engineering, Sangamner",516194010,ME/M.Tech,Data Sciences [Non Sponsored],Un-Aided,GSCS,3115,8.12,G,S,SC,2025,1
5162,"Amrutvahini Sheti & Shikshan Vikas Sanstha's Amrutvahini College of Engineering, Sangamner",516194010,ME/M.Tech,Data Sciences [Non Sponsored],Un-Aided,GOBCS,4211,4.83,G,S,OBC,2025,1
5162,"Amrutvahini Sheti & Shikshan Vikas Sanstha's Amrutvahini College of Engineering, Sangamner",516219110,ME/M.Tech,Civil Engineering [Non Sponsored],Un-Aided Autonomous,GOPENS,2058,11.36,G,S,OPEN,2025,1
5169,"Nagaon  Education Society's Gangamai College of Engineering, Nagaon, Tal Dist Dhule",516224510,ME/M.Tech,Computer Engineering [Non Sponsored],Un-Aided Autonomous,GOPENS,1267,15.27,G,S,OPEN,2025,1
5169,"Nagaon  Education Society's Gangamai College of Engineering, Nagaon, Tal Dist Dhule",516224510,ME/M.Tech,Computer Engineering [Non Sponsored],Un-Aided Autonomous,GOBCS,1559,13.67,G,S,OBC,2025,1
5170,"Hindi Seva Mandal's Shri Sant Gadgebaba College of Engineering & Technology, Bhusawal",516937210,ME/M.Tech,Electronics and Telecommunication Engg [Non Sponsored],Un-Aided,GOPENS,2476,10.0,G,S,OPEN,2025,1
5170,"Hindi Seva Mandal's Shri Sant Gadgebaba College of Engineering & Technology, Bhusawal",517021610,ME/M.Tech,Constructional Technology and Management  [Non Sponsored],Un-Aided Autonomous Linguistic Minority - Hindi,GOPENS,2964,8.6,G,S,OPEN,2025,1
5170,"Hindi Seva Mandal's Shri Sant Gadgebaba College of Engineering & Technology, Bhusawal",517024210,ME/M.Tech,Computer Science and Engineering [Non Sponsored],Un-Aided Autonomous Linguistic Minority - Hindi,GOPENS,5153,1.15,G,S,OPEN,2025,1
5170,"Hindi Seva Mandal's Shri Sant Gadgebaba College of Engineering & Technology, Bhusawal",517029210,ME/M.Tech,Electrical Power System [Non Sponsored],Un-Aided Autonomous Linguistic Minority - Hindi,GOPENS,4937,2.33,G,S,OPEN,2025,1
5170,"Hindi Seva Mandal's Shri Sant Gadgebaba College of Engineering & Technology, Bhusawal",517037510,ME/M.Tech,Communication Engineering [Non Sponsored],Un-Aided Autonomous Linguistic Minority - Hindi,GOPENS,3837,6.0,G,S,OPEN,2025,1
5171,"Godavari Foundation's Godavari College Of Engineering,  Jalgaon",517060110,ME/M.Tech,Design Engineering [Non Sponsored],Un-Aided Autonomous Linguistic Minority - Hindi,GOPENS,3331,7.5,G,S,OPEN,2025,1
5171,"Godavari Foundation's Godavari College Of Engineering,  Jalgaon",517124510,ME/M.Tech,Computer Engineering [Non Sponsored],Un-Aided,GOPENS,3709,6.46,G,S,OPEN,2025,1
5171,"Godavari Foundation's Godavari College Of Engineering,  Jalgaon",517124510,ME/M.Tech,Computer Engineering [Non Sponsored],Un-Aided,GSCS,4955,2.27,G,S,SC,2025,1
5171,"Godavari Foundation's Godavari College Of Engineering,  Jalgaon",517124510,ME/M.Tech,Computer Engineering [Non Sponsored],Un-Aided,GOBCS,4647,3.33,G,S,OBC,2025,1
5171,"Godavari Foundation's Godavari College Of Engineering,  Jalgaon",517134110,ME/M.Tech,VLSI and Embeded Systems [Non Sponsored],Un-Aided,GOPENS,4657,3.33,G,S,OPEN,2025,1
5173,"SNJB's Late Sau. Kantabai Bhavarlalji Jain College of Engineering,  (Jain Gurukul), Neminagar,Chandwad,(Nashik)",517161010,ME/M.Tech,Thermal Engineering [Non Sponsored],Un-Aided,GOPENS,3357,7.33,G,S,OPEN,2025,1
5173,"SNJB's Late Sau. Kantabai Bhavarlalji Jain College of Engineering,  (Jain Gurukul), Neminagar,Chandwad,(Nashik)",517324510,ME/M.Tech,Computer Engineering [Non Sponsored],Un-Aided Autonomous Religious Minority - Jain,GOPENS,5280,0.33,G,S,OPEN,2025,1
5177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",517361210,ME/M.Tech,Mechanical Engineering [Non Sponsored],Un-Aided Autonomous Religious Minority - Jain,GOPENS,4565,3.67,G,S,OPEN,2025,1
5177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",517720010,ME/M.Tech,Geo Technical Engineering [Non Sponsored],Un-Aided Autonomous,GOPENS,2054,11.36,G,S,OPEN,2025,1
5177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",517720010,ME/M.Tech,Geo Technical Engineering [Non Sponsored],Un-Aided Autonomous,GSCS,2863,8.95,G,S,SC,2025,1
5177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",517720010,ME/M.Tech,Geo Technical Engineering [Non Sponsored],Un-Aided Autonomous,GSTS,3316,7.57,G,S,ST,2025,1
5177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",517720010,ME/M.Tech,Geo Technical Engineering [Non Sponsored],Un-Aided Autonomous,GNT2S,4235,4.81,G,S,NT2,2025,1
5177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",517720010,ME/M.Tech,Geo Technical Engineering [Non Sponsored],Un-Aided Autonomous,GOBCS,4617,3.43,G,S,OBC,2025,1
5177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",517729210,ME/M.Tech,Electrical Power System [Non Sponsored],Un-Aided Autonomous,GOPENS,3827,6.0,G,S,OPEN,2025,1
5177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",517729210,ME/M.Tech,Electrical Power System [Non Sponsored],Un-Aided Autonomous,GSCS,4485,4.0,G,S,SC,2025,1
5177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",517729210,ME/M.Tech,Electrical Power System [Non Sponsored],Un-Aided Autonomous,GSTS,5201,1.0,G,S,ST,2025,1
5177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",517729210,ME/M.Tech,Electrical Power System [Non Sponsored],Un-Aided Autonomous,GOBCS,5199,1.0,G,S,OBC,2025,1
5177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",517734110,ME/M.Tech,VLSI and Embeded Systems [Non Sponsored],Un-Aided Autonomous,GOPENS,2118,11.33,G,S,OPEN,2025,1
5177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",517734110,ME/M.Tech,VLSI and Embeded Systems [Non Sponsored],Un-Aided Autonomous,GOBCS,2475,10.0,G,S,OBC,2025,1
5177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",517759610,ME/M.Tech,Heat Power Engineering [Non Sponsored],Un-Aided Autonomous,GOPENS,3281,7.67,G,S,OPEN,2025,1
5179,"Vishwabharati Academy's College of Engineering, Ahmednagar",517794010,ME/M.Tech,Data Sciences [Non Sponsored],Un-Aided Autonomous,GOPENS,4684,3.24,G,S,OPEN,2025,1
5179,"Vishwabharati Academy's College of Engineering, Ahmednagar",517794010,ME/M.Tech,Data Sciences [Non Sponsored],Un-Aided Autonomous,GOBCS,4911,2.37,G,S,OBC,2025,1
5179,"Vishwabharati Academy's College of Engineering, Ahmednagar",517924510,ME/M.Tech,Computer Engineering [Non Sponsored],Un-Aided,GOPENS,3138,8.1,G,S,OPEN,2025,1
5181,"Gokhale Education Society's, R.H. Sapat College of Engineering, Management Studies and Research, Nashik",517961210,ME/M.Tech,Mechanical Engineering [Non Sponsored],Un-Aided,GOPENS,4748,3.0,G,S,OPEN,2025,1
5181,"Gokhale Education Society's, R.H. Sapat College of Engineering, Management Studies and Research, Nashik",518124510,ME/M.Tech,Computer Engineering [Non Sponsored],Un-Aided,GOPENS,3796,6.17,G,S,OPEN,2025,1
5181,"Gokhale Education Society's, R.H. Sapat College of Engineering, Management Studies and Research, Nashik",518124510,ME/M.Tech,Computer Engineering [Non Sponsored],Un-Aided,GSCS,5212,0.97,G,S,SC,2025,1
5181,"Gokhale Education Society's, R.H. Sapat College of Engineering, Management Studies and Research, Nashik",518124510,ME/M.Tech,Computer Engineering [Non Sponsored],Un-Aided,GOBCS,4359,4.33,G,S,OBC,2025,1
5181,"Gokhale Education Society's, R.H. Sapat College of Engineering, Management Studies and Research, Nashik",518190210,ME/M.Tech,Power Electronics and Drives [Non Sponsored],Un-Aided,GOPENS,3954,5.67,G,S,OPEN,2025,1
5182,"Kalyani Charitable Trust, Late Gambhirrao Natuba Sapkal College of Engineering, Anjaneri, Trimbakeshwar Road, Nashik",518190410,ME/M.Tech,Mechanical Engineering Design [Non Sponsored],Un-Aided,GOPENS,1408,14.33,G,S,OPEN,2025,1
5182,"Kalyani Charitable Trust, Late Gambhirrao Natuba Sapkal College of Engineering, Anjaneri, Trimbakeshwar Road, Nashik",518219110,ME/M.Tech,Civil Engineering [Non Sponsored],Un-Aided,GOPENS,1334,14.82,G,S,OPEN,2025,1
5182,"Kalyani Charitable Trust, Late Gambhirrao Natuba Sapkal College of Engineering, Anjaneri, Trimbakeshwar Road, Nashik",518219110,ME/M.Tech,Civil Engineering [Non Sponsored],Un-Aided,GSCS,1392,14.47,G,S,SC,2025,1
5182,"Kalyani Charitable Trust, Late Gambhirrao Natuba Sapkal College of Engineering, Anjaneri, Trimbakeshwar Road, Nashik",518219110,ME/M.Tech,Civil Engineering [Non Sponsored],Un-Aided,GSTS,1991,11.71,G,S,ST,2025,1
5182,"Kalyani Charitable Trust, Late Gambhirrao Natuba Sapkal College of Engineering, Anjaneri, Trimbakeshwar Road, Nashik",518224510,ME/M.Tech,Computer Engineering [Non Sponsored],Un-Aided,GOPENS,4591,3.6,G,S,OPEN,2025,1
5182,"Kalyani Charitable Trust, Late Gambhirrao Natuba Sapkal College of Engineering, Anjaneri, Trimbakeshwar Road, Nashik",518235810,ME/M.Tech,Signal Processing [Non Sponsored],Un-Aided,GOPENS,4449,4.01,G,S,OPEN,2025,1
5303,"Hon. Shri. Babanrao Pachpute Vichardhara Trust, Group of Institutions (Integrated Campus)-Parikrama, Kashti Shrigondha,",518290410,ME/M.Tech,Mechanical Engineering Design [Non Sponsored],Un-Aided,GOPENS,4074,5.33,G,S,OPEN,2025,1
5303,"Hon. Shri. Babanrao Pachpute Vichardhara Trust, Group of Institutions (Integrated Campus)-Parikrama, Kashti Shrigondha,",530319810,ME/M.Tech,Civil Engineering (Structural Engineering) [Non Sponsored],Un-Aided,GOPENS,2641,9.64,G,S,OPEN,2025,1
