institute_code,institute_name,branch_code,branch,course_name,category,rank,score,gender,quota,category1,year,cap_round
5380,"Adsul's Technical Campus, Chas Dist. Ahmednagar",538024510.0,ME/M.Tech,Computer Engineering,PWDOPENS,4605,3.57,P,S,OPEN,2025,2
5380,"Adsul's Technical Campus, Chas Dist. Ahmednagar",538029310.0,ME/M.Tech,Electrical Engineering,GOPENS,4375,4.33,G,S,OPEN,2025,2
5380,"Adsul's Technical Campus, Chas Dist. Ahmednagar",538029310.0,ME/M.Tech,Electrical Engineering,PWDOPENS,4996,2.0,P,S,OPEN,2025,2
5380,"Adsul's Technical Campus, Chas Dist. Ahmednagar",538037210.0,ME/M.Tech,Electronics and Telecommunication Engg,GOPENS,3489,7.0,G,S,OPEN,2025,2
5380,"Adsul's Technical Campus, Chas Dist. Ahmednagar",538061210.0,ME/M.Tech,Mechanical Engineering,GOPENS,979,17.3,G,S,OPEN,2025,2
5380,"Adsul's Technical Campus, Chas Dist. Ahmednagar",538061210.0,ME/M.Tech,Mechanical Engineering,PWDOPENS,3744,6.33,P,S,OPEN,2025,2
5381,"Shri. Jaykumar Rawal Institute of Technology, Dondaicha.",538121110.0,ME/M.Tech,Civil - Structural Engineering,GOPENS,3326,7.57,G,S,OPEN,2025,2
5381,"Shri. Jaykumar Rawal Institute of Technology, Dondaicha.",538121110.0,ME/M.Tech,Civil - Structural Engineering,GSCS,4021,5.5,G,S,SC,2025,2
5381,"Shri. Jaykumar Rawal Institute of Technology, Dondaicha.",538121110.0,ME/M.Tech,Civil - Structural Engineering,GSTS,4130,5.15,G,S,ST,2025,2
5381,"Shri. Jaykumar Rawal Institute of Technology, Dondaicha.",538121110.0,ME/M.Tech,Civil - Structural Engineering,GNT1S,3410,7.22,G,S,NT1,2025,2
5381,"Shri. Jaykumar Rawal Institute of Technology, Dondaicha.",538121110.0,ME/M.Tech,Civil - Structural Engineering,GNT2S,3656,6.53,G,S,NT2,2025,2
5381,"Shri. Jaykumar Rawal Institute of Technology, Dondaicha.",538121110.0,ME/M.Tech,Civil - Structural Engineering,GNT3S,3661,6.53,G,S,NT3,2025,2
5381,"Shri. Jaykumar Rawal Institute of Technology, Dondaicha.",538121110.0,ME/M.Tech,Civil - Structural Engineering,GSEBCS,4621,3.43,G,S,SEBC,2025,2
5381,"Shri. Jaykumar Rawal Institute of Technology, Dondaicha.",538124510.0,ME/M.Tech,Computer Engineering,GOPENS,4290,4.54,G,S,OPEN,2025,2
5399,"Sanghavi College of Engineering, Varvandi, Nashik.",539924510.0,ME/M.Tech,Computer Engineering,GOPENS,5255,0.64,G,S,OPEN,2025,2
5399,"Sanghavi College of Engineering, Varvandi, Nashik.",539924510.0,ME/M.Tech,Computer Engineering,PWDOPENS,5211,0.97,P,S,OPEN,2025,2
5418,"Guru Gobind Singh College of Engineering & Research Centre, Nashik.",541894310.0,ME/M.Tech,Artificial Intelligence and Data Science,GOPENS,4359,4.33,G,S,OPEN,2025,2
5418,"Guru Gobind Singh College of Engineering & Research Centre, Nashik.",541894310.0,ME/M.Tech,Artificial Intelligence and Data Science,GOBCS,5043,1.67,G,S,OBC,2025,2
5418,"Guru Gobind Singh College of Engineering & Research Centre, Nashik.",541894310.0,ME/M.Tech,Artificial Intelligence and Data Science,PWDOPENS,4760,3.0,P,S,OPEN,2025,2
6005,"Government College of Engineering, Karad",600521010.0,ME/M.Tech,Construction Management,GOPENS,1529,13.78,G,S,OPEN,2025,2
6005,"Government College of Engineering, Karad",600521010.0,ME/M.Tech,Construction Management,GSTS,2956,8.6,G,S,ST,2025,2
6005,"Government College of Engineering, Karad",600521010.0,ME/M.Tech,Construction Management,GNT1S,2666,9.55,G,S,NT1,2025,2
6005,"Government College of Engineering, Karad",600521010.0,ME/M.Tech,Construction Management,GNT2S,5177,1.01,G,S,NT2,2025,2
6005,"Government College of Engineering, Karad",600521010.0,ME/M.Tech,Construction Management,GNT3S,1457,14.12,G,S,NT3,2025,2
6005,"Government College of Engineering, Karad",600521010.0,ME/M.Tech,Construction Management,GOBCS,2952,8.6,G,S,OBC,2025,2
6005,"Government College of Engineering, Karad",600521010.0,ME/M.Tech,Construction Management,GSEBCS,1637,13.3,G,S,SEBC,2025,2
6005,"Government College of Engineering, Karad",600521010.0,ME/M.Tech,Construction Management,PWDOPENS,2168,11.02,P,S,OPEN,2025,2
6005,"Government College of Engineering, Karad",600521010.0,ME/M.Tech,Construction Management,GOPENS,3086,8.26,G,S,OPEN,2025,2
6005,"Government College of Engineering, Karad",600521210.0,ME/M.Tech,Structural Engineering,GOPENS,759,19.1,G,S,OPEN,2025,2
6005,"Government College of Engineering, Karad",600521210.0,ME/M.Tech,Structural Engineering,GSCS,1907,12.05,G,S,SC,2025,2
6005,"Government College of Engineering, Karad",600521210.0,ME/M.Tech,Structural Engineering,GSTS,1590,13.43,G,S,ST,2025,2
6005,"Government College of Engineering, Karad",600521210.0,ME/M.Tech,Structural Engineering,GNT2S,2514,9.98,G,S,NT2,2025,2
6005,"Government College of Engineering, Karad",600521210.0,ME/M.Tech,Structural Engineering,GNT3S,1980,11.71,G,S,NT3,2025,2
6005,"Government College of Engineering, Karad",600521210.0,ME/M.Tech,Structural Engineering,GOBCS,790,18.76,G,S,OBC,2025,2
6005,"Government College of Engineering, Karad",600521210.0,ME/M.Tech,Structural Engineering,GSEBCS,941,17.58,G,S,SEBC,2025,2
6005,"Government College of Engineering, Karad",600521210.0,ME/M.Tech,Structural Engineering,PWDOPENS,939,17.58,P,S,OPEN,2025,2
6005,"Government College of Engineering, Karad",600524210.0,ME/M.Tech,Computer Science and Engineering,GOPENS,1254,15.33,G,S,OPEN,2025,2
6005,"Government College of Engineering, Karad",600524210.0,ME/M.Tech,Computer Science and Engineering,GSCS,1432,14.29,G,S,SC,2025,2
6005,"Government College of Engineering, Karad",600524210.0,ME/M.Tech,Computer Science and Engineering,GSTS,1560,13.64,G,S,ST,2025,2
6005,"Government College of Engineering, Karad",600524210.0,ME/M.Tech,Computer Science and Engineering,GVJS,1289,15.06,G,S,VJ,2025,2
6005,"Government College of Engineering, Karad",600524210.0,ME/M.Tech,Computer Science and Engineering,GOBCS,1290,15.06,G,S,OBC,2025,2
6005,"Government College of Engineering, Karad",600524210.0,ME/M.Tech,Computer Science and Engineering,GSEBCS,1670,13.01,G,S,SEBC,2025,2
6005,"Government College of Engineering, Karad",600524210.0,ME/M.Tech,Computer Science and Engineering,PWDOPENS,1794,12.6,P,S,OPEN,2025,2
6005,"Government College of Engineering, Karad",600529210.0,ME/M.Tech,Electrical Power System,GOPENS,4763,3.0,G,S,OPEN,2025,2
6005,"Government College of Engineering, Karad",600529210.0,ME/M.Tech,Electrical Power System,GSCS,4153,5.0,G,S,SC,2025,2
6005,"Government College of Engineering, Karad",600529210.0,ME/M.Tech,Electrical Power System,PWDOPENS,5250,0.67,P,S,OPEN,2025,2
6005,"Government College of Engineering, Karad",600560110.0,ME/M.Tech,Design Engineering,GOPENS,4352,4.33,G,S,OPEN,2025,2
6007,"Walchand College of Engineering, Sangli",,ME/M.Tech,,GOPENS,446,27.29,G,S,OPEN,2025,2
6007,"Walchand College of Engineering, Sangli",,ME/M.Tech,,GNT3S,3428,7.22,G,S,NT3,2025,2
6007,"Walchand College of Engineering, Sangli",,ME/M.Tech,,GOBCS,885,17.92,G,S,OBC,2025,2
6007,"Walchand College of Engineering, Sangli",,ME/M.Tech,,GSEBCS,686,20.13,G,S,SEBC,2025,2
6007,"Walchand College of Engineering, Sangli",,ME/M.Tech,,PWDOPENS,667,20.34,P,S,OPEN,2025,2
6007,"Walchand College of Engineering, Sangli",,ME/M.Tech,,GOPENS,591,21.72,G,S,OPEN,2025,2
6007,"Walchand College of Engineering, Sangli",,ME/M.Tech,,GSCS,943,17.58,G,S,SC,2025,2
6007,"Walchand College of Engineering, Sangli",,ME/M.Tech,,GVJS,815,18.61,G,S,VJ,2025,2
6007,"Walchand College of Engineering, Sangli",,ME/M.Tech,,GNT1S,3808,6.14,G,S,NT1,2025,2
6007,"Walchand College of Engineering, Sangli",,ME/M.Tech,,GOBCS,983,17.23,G,S,OBC,2025,2
6007,"Walchand College of Engineering, Sangli",,ME/M.Tech,,PWDOPENS,604,21.37,P,S,OPEN,2025,2
6007,"Walchand College of Engineering, Sangli",,ME/M.Tech,,GOPENS,433,28.59,G,S,OPEN,2025,2
6007,"Walchand College of Engineering, Sangli",,ME/M.Tech,,GNT1S,1437,14.29,G,S,NT1,2025,2
6007,"Walchand College of Engineering, Sangli",,ME/M.Tech,,GNT3S,2139,11.04,G,S,NT3,2025,2
6007,"Walchand College of Engineering, Sangli",,ME/M.Tech,,GOBCS,953,17.54,G,S,OBC,2025,2
6007,"Walchand College of Engineering, Sangli",,ME/M.Tech,,GSEBCS,2386,10.33,G,S,SEBC,2025,2
6007,"Walchand College of Engineering, Sangli",,ME/M.Tech,,GOPENS,1255,15.33,G,S,OPEN,2025,2
6007,"Walchand College of Engineering, Sangli",,ME/M.Tech,,GSTS,4656,3.33,G,S,ST,2025,2
6007,"Walchand College of Engineering, Sangli",,ME/M.Tech,,GOBCS,2744,9.33,G,S,OBC,2025,2
6007,"Walchand College of Engineering, Sangli",,ME/M.Tech,,PWDOPENS,3020,8.33,P,S,OPEN,2025,2
6007,"Walchand College of Engineering, Sangli",,ME/M.Tech,,GOPENS,705,19.82,G,S,OPEN,2025,2
6007,"Walchand College of Engineering, Sangli",,ME/M.Tech,,GSTS,1694,13.0,G,S,ST,2025,2
6007,"Walchand College of Engineering, Sangli",,ME/M.Tech,,GOBCS,4060,5.33,G,S,OBC,2025,2
6007,"Walchand College of Engineering, Sangli",,ME/M.Tech,,GSEBCS,2814,9.0,G,S,SEBC,2025,2
6007,"Walchand College of Engineering, Sangli",,ME/M.Tech,,PWDOPENS,4072,5.33,P,S,OPEN,2025,2
6007,"Walchand College of Engineering, Sangli",,ME/M.Tech,,GOPENS,791,18.76,G,S,OPEN,2025,2
6007,"Walchand College of Engineering, Sangli",,ME/M.Tech,,GSTS,2973,8.52,G,S,ST,2025,2
6007,"Walchand College of Engineering, Sangli",,ME/M.Tech,,GVJS,1734,12.74,G,S,VJ,2025,2
6007,"Walchand College of Engineering, Sangli",,ME/M.Tech,,GSEBCS,1297,15.01,G,S,SEBC,2025,2
6007,"Walchand College of Engineering, Sangli",,ME/M.Tech,,PWDOPENS,1410,14.33,P,S,OPEN,2025,2
6007,"Walchand College of Engineering, Sangli",,ME/M.Tech,,GOPENS,2270,10.67,G,S,OPEN,2025,2
6007,"Walchand College of Engineering, Sangli",,ME/M.Tech,,GSCS,3501,7.0,G,S,SC,2025,2
6007,"Walchand College of Engineering, Sangli",,ME/M.Tech,,GSTS,2844,9.0,G,S,ST,2025,2
6007,"Walchand College of Engineering, Sangli",,ME/M.Tech,,GVJS,3176,8.0,G,S,VJ,2025,2
6007,"Walchand College of Engineering, Sangli",,ME/M.Tech,,GNT2S,4349,4.33,G,S,NT2,2025,2
6007,"Walchand College of Engineering, Sangli",,ME/M.Tech,,GOBCS,4491,4.0,G,S,OBC,2025,2
6007,"Walchand College of Engineering, Sangli",,ME/M.Tech,,PWDOPENS,3605,6.67,P,S,OPEN,2025,2
6007,"Walchand College of Engineering, Sangli",,ME/M.Tech,,GOPENS,2697,9.33,G,S,OPEN,2025,2
6007,"Walchand College of Engineering, Sangli",,ME/M.Tech,,PWDOPENS,3745,6.33,P,S,OPEN,2025,2
6007,"Walchand College of Engineering, Sangli",,ME/M.Tech,,GOPENS,487,25.0,G,S,OPEN,2025,2
6007,"Walchand College of Engineering, Sangli",,ME/M.Tech,,GSCS,1604,13.42,G,S,SC,2025,2
6007,"Walchand College of Engineering, Sangli",,ME/M.Tech,,GOBCS,553,22.51,G,S,OBC,2025,2
6007,"Walchand College of Engineering, Sangli",,ME/M.Tech,,GSEBCS,4863,2.59,G,S,SEBC,2025,2
6007,"Walchand College of Engineering, Sangli",,ME/M.Tech,,PWDOPENS,635,21.0,P,S,OPEN,2025,2
6028,"Department of Technology, Shivaji University, Kolhapur",602821410.0,ME/M.Tech,Environmental Science and Technology,GOPENS,1191,15.85,G,S,OPEN,2025,2
6028,"Department of Technology, Shivaji University, Kolhapur",602821410.0,ME/M.Tech,Environmental Science and Technology,GSTS,4957,2.04,G,S,ST,2025,2
6028,"Department of Technology, Shivaji University, Kolhapur",602821410.0,ME/M.Tech,Environmental Science and Technology,GOBCS,3903,5.84,G,S,OBC,2025,2
6028,"Department of Technology, Shivaji University, Kolhapur",602825410.0,ME/M.Tech,Computer Science and Technology,GOPENS,2045,11.37,G,S,OPEN,2025,2
6028,"Department of Technology, Shivaji University, Kolhapur",602825410.0,ME/M.Tech,Computer Science and Technology,GSTS,5007,1.96,G,S,ST,2025,2
6028,"Department of Technology, Shivaji University, Kolhapur",602825410.0,ME/M.Tech,Computer Science and Technology,GVJS,5156,1.15,G,S,VJ,2025,2
6028,"Department of Technology, Shivaji University, Kolhapur",602825410.0,ME/M.Tech,Computer Science and Technology,GOBCS,4571,3.6,G,S,OBC,2025,2
6028,"Department of Technology, Shivaji University, Kolhapur",602837910.0,ME/M.Tech,Energy Technology,GSCS,4469,4.0,G,S,SC,2025,2
6028,"Department of Technology, Shivaji University, Kolhapur",602837910.0,ME/M.Tech,Energy Technology,GOBCS,2125,11.33,G,S,OBC,2025,2
6028,"Department of Technology, Shivaji University, Kolhapur",602850310.0,ME/M.Tech,Food Technology,GOPENS,689,20.0,G,S,OPEN,2025,2
6028,"Department of Technology, Shivaji University, Kolhapur",602850310.0,ME/M.Tech,Food Technology,GSCS,2027,11.67,G,S,SC,2025,2
6028,"Department of Technology, Shivaji University, Kolhapur",602850310.0,ME/M.Tech,Food Technology,GOBCS,919,17.67,G,S,OBC,2025,2
6028,"Department of Technology, Shivaji University, Kolhapur",602850310.0,ME/M.Tech,Food Technology,GSEBCS,2111,11.33,G,S,SEBC,2025,2
6122,"TSSMS's Pd. Vasantdada Patil Institute of Technology, Bavdhan, Pune",612221010.0,ME/M.Tech,Construction Management,GOPENS,5236,0.68,G,S,OPEN,2025,2
6122,"TSSMS's Pd. Vasantdada Patil Institute of Technology, Bavdhan, Pune",612224510.0,ME/M.Tech,Computer Engineering,GOPENS,5151,1.29,G,S,OPEN,2025,2
6122,"TSSMS's Pd. Vasantdada Patil Institute of Technology, Bavdhan, Pune",612224510.0,ME/M.Tech,Computer Engineering,PWDOPENS,4697,3.19,P,S,OPEN,2025,2
6122,"TSSMS's Pd. Vasantdada Patil Institute of Technology, Bavdhan, Pune",612260110.0,ME/M.Tech,Design Engineering,GOPENS,934,17.67,G,S,OPEN,2025,2
6139,"Progressive Education Society's Modern College of Engineering, Pune",613924510.0,ME/M.Tech,Computer Engineering,GOPENS,834,18.52,G,S,OPEN,2025,2
6139,"Progressive Education Society's Modern College of Engineering, Pune",613924510.0,ME/M.Tech,Computer Engineering,GSCS,2345,10.56,G,S,SC,2025,2
6139,"Progressive Education Society's Modern College of Engineering, Pune",613924510.0,ME/M.Tech,Computer Engineering,GSTS,1684,13.0,G,S,ST,2025,2
6139,"Progressive Education Society's Modern College of Engineering, Pune",613924510.0,ME/M.Tech,Computer Engineering,GNT2S,2239,10.72,G,S,NT2,2025,2
6139,"Progressive Education Society's Modern College of Engineering, Pune",613924510.0,ME/M.Tech,Computer Engineering,GNT3S,1173,15.88,G,S,NT3,2025,2
6139,"Progressive Education Society's Modern College of Engineering, Pune",613924510.0,ME/M.Tech,Computer Engineering,GOBCS,1928,12.02,G,S,OBC,2025,2
6139,"Progressive Education Society's Modern College of Engineering, Pune",613924510.0,ME/M.Tech,Computer Engineering,GSEBCS,1798,12.6,G,S,SEBC,2025,2
6139,"Progressive Education Society's Modern College of Engineering, Pune",613924510.0,ME/M.Tech,Computer Engineering,PWDOPENS,2189,11.0,P,S,OPEN,2025,2
6141,"Jaywant Shikshan Prasarak Mandal's,Rajarshi Shahu College of Engineering, Tathawade, Pune",614121210.0,ME/M.Tech,Structural Engineering,GOPENS,1333,14.82,G,S,OPEN,2025,2
6141,"Jaywant Shikshan Prasarak Mandal's,Rajarshi Shahu College of Engineering, Tathawade, Pune",614121210.0,ME/M.Tech,Structural Engineering,GSCS,1820,12.4,G,S,SC,2025,2
6141,"Jaywant Shikshan Prasarak Mandal's,Rajarshi Shahu College of Engineering, Tathawade, Pune",614121210.0,ME/M.Tech,Structural Engineering,GNT3S,2978,8.52,G,S,NT3,2025,2
6141,"Jaywant Shikshan Prasarak Mandal's,Rajarshi Shahu College of Engineering, Tathawade, Pune",614121210.0,ME/M.Tech,Structural Engineering,GOBCS,1463,14.12,G,S,OBC,2025,2
6141,"Jaywant Shikshan Prasarak Mandal's,Rajarshi Shahu College of Engineering, Tathawade, Pune",614121210.0,ME/M.Tech,Structural Engineering,PWDOPENS,1644,13.3,P,S,OPEN,2025,2
6141,"Jaywant Shikshan Prasarak Mandal's,Rajarshi Shahu College of Engineering, Tathawade, Pune",614124510.0,ME/M.Tech,Computer Engineering,GOPENS,2561,9.74,G,S,OPEN,2025,2
6141,"Jaywant Shikshan Prasarak Mandal's,Rajarshi Shahu College of Engineering, Tathawade, Pune",614124510.0,ME/M.Tech,Computer Engineering,GSCS,2993,8.51,G,S,SC,2025,2
6141,"Jaywant Shikshan Prasarak Mandal's,Rajarshi Shahu College of Engineering, Tathawade, Pune",614124510.0,ME/M.Tech,Computer Engineering,GSTS,3249,7.79,G,S,ST,2025,2
6141,"Jaywant Shikshan Prasarak Mandal's,Rajarshi Shahu College of Engineering, Tathawade, Pune",614124510.0,ME/M.Tech,Computer Engineering,GVJS,2801,9.09,G,S,VJ,2025,2
6141,"Jaywant Shikshan Prasarak Mandal's,Rajarshi Shahu College of Engineering, Tathawade, Pune",614124510.0,ME/M.Tech,Computer Engineering,GOBCS,2897,8.77,G,S,OBC,2025,2
6141,"Jaywant Shikshan Prasarak Mandal's,Rajarshi Shahu College of Engineering, Tathawade, Pune",614124510.0,ME/M.Tech,Computer Engineering,GSEBCS,3015,8.44,G,S,SEBC,2025,2
6141,"Jaywant Shikshan Prasarak Mandal's,Rajarshi Shahu College of Engineering, Tathawade, Pune",614124510.0,ME/M.Tech,Computer Engineering,PWDOPENS,3071,8.33,P,S,OPEN,2025,2
6141,"Jaywant Shikshan Prasarak Mandal's,Rajarshi Shahu College of Engineering, Tathawade, Pune",614160110.0,ME/M.Tech,Design Engineering,GOPENS,4993,2.0,G,S,OPEN,2025,2
6145,"JSPM'S Jaywantrao Sawant College of Engineering,Pune",614524510.0,ME/M.Tech,Computer Engineering,GOPENS,2936,8.67,G,S,OPEN,2025,2
6145,"JSPM'S Jaywantrao Sawant College of Engineering,Pune",614524510.0,ME/M.Tech,Computer Engineering,GSCS,5218,0.97,G,S,SC,2025,2
6145,"JSPM'S Jaywantrao Sawant College of Engineering,Pune",614524510.0,ME/M.Tech,Computer Engineering,GSTS,4681,3.24,G,S,ST,2025,2
6145,"JSPM'S Jaywantrao Sawant College of Engineering,Pune",614524510.0,ME/M.Tech,Computer Engineering,GNT3S,3349,7.47,G,S,NT3,2025,2
6145,"JSPM'S Jaywantrao Sawant College of Engineering,Pune",614524510.0,ME/M.Tech,Computer Engineering,GOBCS,3579,6.82,G,S,OBC,2025,2
6145,"JSPM'S Jaywantrao Sawant College of Engineering,Pune",614524510.0,ME/M.Tech,Computer Engineering,GSEBCS,3458,7.14,G,S,SEBC,2025,2
6145,"JSPM'S Jaywantrao Sawant College of Engineering,Pune",614524510.0,ME/M.Tech,Computer Engineering,PWDOPENS,3708,6.46,P,S,OPEN,2025,2
6146,"MIT Academy of Engineering,Alandi, Pune",614624510.0,ME/M.Tech,Computer Engineering,GOPENS,893,17.92,G,S,OPEN,2025,2
6146,"MIT Academy of Engineering,Alandi, Pune",614624510.0,ME/M.Tech,Computer Engineering,GOBCS,1439,14.29,G,S,OBC,2025,2
6146,"MIT Academy of Engineering,Alandi, Pune",614624510.0,ME/M.Tech,Computer Engineering,GSEBCS,4598,3.57,G,S,SEBC,2025,2
6149,"Siddhant College of Engineering, A/p Sudumbare, Tal.Maval, Dist-Pune",614924510.0,ME/M.Tech,Computer Engineering,GOPENS,3992,5.52,G,S,OPEN,2025,2
6149,"Siddhant College of Engineering, A/p Sudumbare, Tal.Maval, Dist-Pune",614924610.0,ME/M.Tech,Information Technology,GOPENS,5268,0.4,G,S,OPEN,2025,2
6155,"G.H.Raisoni College of Engineering & Management, Wagholi, Pune",615524510.0,ME/M.Tech,Computer Engineering,GOPENS,4395,4.22,G,S,OPEN,2025,2
6155,"G.H.Raisoni College of Engineering & Management, Wagholi, Pune",615534110.0,ME/M.Tech,VLSI and Embeded Systems,GOPENS,3722,6.33,G,S,OPEN,2025,2
6155,"G.H.Raisoni College of Engineering & Management, Wagholi, Pune",615560710.0,ME/M.Tech,Mechanical CAD ME,GOPENS,3361,7.33,G,S,OPEN,2025,2
6155,"G.H.Raisoni College of Engineering & Management, Wagholi, Pune",615590110.0,ME/M.Tech,Power Systems,GOPENS,2307,10.67,G,S,OPEN,2025,2
6156,"Marathwada Mitra Mandal's College of Engineering, Karvenagar, Pune",615624510.0,ME/M.Tech,Computer Engineering,GOPENS,2342,10.56,G,S,OPEN,2025,2
6156,"Marathwada Mitra Mandal's College of Engineering, Karvenagar, Pune",615624510.0,ME/M.Tech,Computer Engineering,GSCS,2448,10.15,G,S,SC,2025,2
6156,"Marathwada Mitra Mandal's College of Engineering, Karvenagar, Pune",615624510.0,ME/M.Tech,Computer Engineering,GNT2S,4450,4.01,G,S,NT2,2025,2
6156,"Marathwada Mitra Mandal's College of Engineering, Karvenagar, Pune",615624510.0,ME/M.Tech,Computer Engineering,GNT3S,2944,8.67,G,S,NT3,2025,2
6156,"Marathwada Mitra Mandal's College of Engineering, Karvenagar, Pune",615624510.0,ME/M.Tech,Computer Engineering,GOBCS,2565,9.74,G,S,OBC,2025,2
6156,"Marathwada Mitra Mandal's College of Engineering, Karvenagar, Pune",615624510.0,ME/M.Tech,Computer Engineering,GSEBCS,1777,12.67,G,S,SEBC,2025,2
6156,"Marathwada Mitra Mandal's College of Engineering, Karvenagar, Pune",615624510.0,ME/M.Tech,Computer Engineering,PWDOPENS,2686,9.42,P,S,OPEN,2025,2
6156,"Marathwada Mitra Mandal's College of Engineering, Karvenagar, Pune",615634110.0,ME/M.Tech,VLSI and Embeded Systems,GOPENS,2914,8.67,G,S,OPEN,2025,2
6156,"Marathwada Mitra Mandal's College of Engineering, Karvenagar, Pune",615634110.0,ME/M.Tech,VLSI and Embeded Systems,GOBCS,3516,7.0,G,S,OBC,2025,2
6156,"Marathwada Mitra Mandal's College of Engineering, Karvenagar, Pune",615660110.0,ME/M.Tech,Design Engineering,GNT1S,5127,1.33,G,S,NT1,2025,2
6156,"Marathwada Mitra Mandal's College of Engineering, Karvenagar, Pune",615690210.0,ME/M.Tech,Power Electronics and Drives,GSCS,4161,5.0,G,S,SC,2025,2
6156,"Marathwada Mitra Mandal's College of Engineering, Karvenagar, Pune",615690210.0,ME/M.Tech,Power Electronics and Drives,GSEBCS,3364,7.33,G,S,SEBC,2025,2
6156,"Marathwada Mitra Mandal's College of Engineering, Karvenagar, Pune",615694010.0,ME/M.Tech,Data Sciences,GOPENS,866,18.19,G,S,OPEN,2025,2
6156,"Marathwada Mitra Mandal's College of Engineering, Karvenagar, Pune",615694010.0,ME/M.Tech,Data Sciences,GSCS,2224,10.97,G,S,SC,2025,2
6156,"Marathwada Mitra Mandal's College of Engineering, Karvenagar, Pune",615694010.0,ME/M.Tech,Data Sciences,GOBCS,2113,11.33,G,S,OBC,2025,2
6156,"Marathwada Mitra Mandal's College of Engineering, Karvenagar, Pune",615694010.0,ME/M.Tech,Data Sciences,GSEBCS,4341,4.33,G,S,SEBC,2025,2
6175,"Pimpri Chinchwad Education Trust, Pimpri Chinchwad College of Engineering, Pune",617521010.0,ME/M.Tech,Construction Management,GOPENS,1128,16.2,G,S,OPEN,2025,2
6175,"Pimpri Chinchwad Education Trust, Pimpri Chinchwad College of Engineering, Pune",617521010.0,ME/M.Tech,Construction Management,GVJS,3893,5.84,G,S,VJ,2025,2
6175,"Pimpri Chinchwad Education Trust, Pimpri Chinchwad College of Engineering, Pune",617521010.0,ME/M.Tech,Construction Management,GOBCS,1528,13.78,G,S,OBC,2025,2
6175,"Pimpri Chinchwad Education Trust, Pimpri Chinchwad College of Engineering, Pune",617521010.0,ME/M.Tech,Construction Management,GSEBCS,1348,14.67,G,S,SEBC,2025,2
6175,"Pimpri Chinchwad Education Trust, Pimpri Chinchwad College of Engineering, Pune",617521010.0,ME/M.Tech,Construction Management,PWDOPENS,1424,14.33,P,S,OPEN,2025,2
6175,"Pimpri Chinchwad Education Trust, Pimpri Chinchwad College of Engineering, Pune",617524510.0,ME/M.Tech,Computer Engineering,GOPENS,289,310.0,G,S,OPEN,2025,2
6175,"Pimpri Chinchwad Education Trust, Pimpri Chinchwad College of Engineering, Pune",617524510.0,ME/M.Tech,Computer Engineering,GOBCS,742,19.33,G,S,OBC,2025,2
6175,"Pimpri Chinchwad Education Trust, Pimpri Chinchwad College of Engineering, Pune",617524510.0,ME/M.Tech,Computer Engineering,GSEBCS,3519,7.0,G,S,SEBC,2025,2
6175,"Pimpri Chinchwad Education Trust, Pimpri Chinchwad College of Engineering, Pune",617524510.0,ME/M.Tech,Computer Engineering,PWDOPENS,1115,16.28,P,S,OPEN,2025,2
6175,"Pimpri Chinchwad Education Trust, Pimpri Chinchwad College of Engineering, Pune",617534110.0,ME/M.Tech,VLSI and Embeded Systems,GOPENS,1768,12.67,G,S,OPEN,2025,2
6175,"Pimpri Chinchwad Education Trust, Pimpri Chinchwad College of Engineering, Pune",617534110.0,ME/M.Tech,VLSI and Embeded Systems,GSTS,2471,10.0,G,S,ST,2025,2
6175,"Pimpri Chinchwad Education Trust, Pimpri Chinchwad College of Engineering, Pune",617534110.0,ME/M.Tech,VLSI and Embeded Systems,GNT2S,3928,5.67,G,S,NT2,2025,2
6175,"Pimpri Chinchwad Education Trust, Pimpri Chinchwad College of Engineering, Pune",617534110.0,ME/M.Tech,VLSI and Embeded Systems,GNT3S,3032,8.33,G,S,NT3,2025,2
6175,"Pimpri Chinchwad Education Trust, Pimpri Chinchwad College of Engineering, Pune",617534110.0,ME/M.Tech,VLSI and Embeded Systems,GOBCS,3603,6.67,G,S,OBC,2025,2
6175,"Pimpri Chinchwad Education Trust, Pimpri Chinchwad College of Engineering, Pune",617534110.0,ME/M.Tech,VLSI and Embeded Systems,PWDOPENS,3844,6.0,P,S,OPEN,2025,2
6175,"Pimpri Chinchwad Education Trust, Pimpri Chinchwad College of Engineering, Pune",617590410.0,ME/M.Tech,Mechanical Engineering Design,GOPENS,2271,10.67,G,S,OPEN,2025,2
6175,"Pimpri Chinchwad Education Trust, Pimpri Chinchwad College of Engineering, Pune",617590410.0,ME/M.Tech,Mechanical Engineering Design,GSCS,2916,8.67,G,S,SC,2025,2
6175,"Pimpri Chinchwad Education Trust, Pimpri Chinchwad College of Engineering, Pune",617590410.0,ME/M.Tech,Mechanical Engineering Design,GSTS,3505,7.0,G,S,ST,2025,2
6175,"Pimpri Chinchwad Education Trust, Pimpri Chinchwad College of Engineering, Pune",617590410.0,ME/M.Tech,Mechanical Engineering Design,GOBCS,2586,9.67,G,S,OBC,2025,2
6175,"Pimpri Chinchwad Education Trust, Pimpri Chinchwad College of Engineering, Pune",617590410.0,ME/M.Tech,Mechanical Engineering Design,PWDOPENS,3033,8.33,P,S,OPEN,2025,2
6175,"Pimpri Chinchwad Education Trust, Pimpri Chinchwad College of Engineering, Pune",617594310.0,ME/M.Tech,Artificial Intelligence and Data Science,GOPENS,152,371.0,G,S,OPEN,2025,2
